UMAP_1	UMAP_2	Highlight	cell_id
-12.2479601	-10.41630405	none	cell17440
-7.592535506	-10.67197269	none	cell17441
-7.851343165	-12.20506901	none	cell17442
-7.850275526	-11.69799274	none	cell17443
-12.6131239	-10.18005604	none	cell17444
-12.23274041	-12.08974022	none	cell17445
-12.38019753	-12.21916908	none	cell17446
-6.820425043	-9.615320626	none	cell17447
-7.703518877	-12.36332268	none	cell17448
-11.61528588	-11.96234459	none	cell17449
-11.96878148	-11.48287624	none	cell17450
-12.27976228	-12.14366764	none	cell17451
-7.626528273	-10.03907723	none	cell17452
-12.32556439	-12.09682316	none	cell17453
-7.10731555	-12.52702469	none	cell17454
-12.60117532	-12.62970585	none	cell17455
-7.189264784	-9.603485528	none	cell17456
-7.452321062	-12.52618355	none	cell17457
-13.08361817	-9.682559434	none	cell17458
-7.278786669	-9.738934937	none	cell17459
-7.34570838	-10.50834507	none	cell17460
-12.35822679	-11.82658905	none	cell17461
-7.737212668	-10.84703297	none	cell17462
-13.00011731	-9.741527024	none	cell17463
-7.319226752	-10.06043667	none	cell17464
-7.450920592	-12.48596043	none	cell17465
-12.52746869	-12.9903912	none	cell17466
-12.64795209	-12.8503775	none	cell17467
-7.849359522	-11.51219601	none	cell17468
-7.935195456	-11.00353474	none	cell17469
-7.992434512	-11.26406235	none	cell17470
-12.57791616	-13.09608978	none	cell17471
-11.9170847	-11.65883392	none	cell17472
-7.967664728	-11.91030926	none	cell17473
-7.886365424	-10.79215378	none	cell17474
-12.75409509	-9.926594201	none	cell17475
-12.34692956	-13.08168549	none	cell17476
-7.7906561	-10.68771214	none	cell17477
-7.401727209	-10.70487827	none	cell17478
-12.61052323	-12.71628231	none	cell17479
-6.593404303	-10.11695141	none	cell17480
-7.618937502	-10.18351597	none	cell17481
-7.156729708	-9.590045395	none	cell17482
-7.296626578	-9.925737801	none	cell17483
-7.029025088	-9.626164856	none	cell17484
-9.026982317	-11.82107872	none	cell17485
-12.37377835	-10.45516914	none	cell17486
-6.868301878	-9.649246636	none	cell17487
-7.711701403	-12.2917437	none	cell17488
-7.697755823	-10.1684441	none	cell17489
-7.325960646	-12.03872818	none	cell17490
-7.367244253	-9.792877617	none	cell17491
-12.94964314	-9.756015244	none	cell17492
-8.073176394	-11.77249378	none	cell17493
-6.999189387	-9.969492379	none	cell17494
-6.939630518	-10.14081806	none	cell17495
-7.075444231	-9.724894944	none	cell17496
-6.903484354	-9.556642952	none	cell17497
-7.499922285	-10.19178337	none	cell17498
-7.155745993	-12.40781349	none	cell17499
-7.53916503	-11.9650597	none	cell17500
-12.01711942	-11.58378738	none	cell17501
-6.941877852	-10.12722439	none	cell17502
-12.40528108	-12.66777462	none	cell17503
-7.430693159	-12.53822559	none	cell17504
-12.13174916	-11.40197796	none	cell17505
-12.74059964	-10.13522286	none	cell17506
-7.810390005	-11.16070503	none	cell17507
-7.694003115	-11.64226097	none	cell17508
-7.969688902	-11.86304421	none	cell17509
-7.342887411	-10.90845341	none	cell17510
-7.006303797	-10.07879013	none	cell17511
-7.477779875	-12.49969811	none	cell17512
-12.2975874	-12.13357967	none	cell17513
-12.35189343	-11.40726894	none	cell17514
-12.43906117	-13.21581596	none	cell17515
-12.66027738	-10.97173637	none	cell17516
-7.00870801	-12.22499508	none	cell17517
-7.63710166	-10.33157867	none	cell17518
-12.49215318	-13.03920025	none	cell17519
-12.37033464	-11.72287697	none	cell17520
-6.9206915	-9.772093239	none	cell17521
-7.039603243	-10.76873726	none	cell17522
-12.02697278	-11.89303536	none	cell17523
-13.08467485	-9.733986321	none	cell17524
-7.92940713	-11.03997749	none	cell17525
-8.05136014	-11.51584763	none	cell17526
-7.401300917	-12.22646851	none	cell17527
-12.2899294	-11.98680347	none	cell17528
-12.44602681	-10.48189682	none	cell17529
-12.76751901	-10.60342354	none	cell17530
-12.59397126	-12.76756043	none	cell17531
-8.035235892	-12.06953091	none	cell17532
-7.54755498	-10.16434616	none	cell17533
-7.409058104	-9.80776352	none	cell17534
-12.21647359	-11.62608475	none	cell17535
-12.98367883	-9.850833359	none	cell17536
-12.16016866	-13.11579556	none	cell17537
-6.973308573	-9.871521416	none	cell17538
-12.40875627	-12.35281319	none	cell17539
-12.5899067	-13.01936573	none	cell17540
-12.46558858	-13.08741325	none	cell17541
-7.587062369	-10.27053684	none	cell17542
-12.14412499	-10.80385822	none	cell17543
-8.116727362	-12.36383575	none	cell17544
-6.935612688	-9.442236367	none	cell17545
-7.921885977	-11.30570358	none	cell17546
-7.821969519	-12.3884396	none	cell17547
-7.268956671	-10.0018887	none	cell17548
-12.95536996	-9.764170113	none	cell17549
-12.13512994	-12.71523613	none	cell17550
-12.47247029	-12.6437611	none	cell17551
-12.30316926	-12.10239452	none	cell17552
-7.916013728	-12.41070885	none	cell17553
-12.47591401	-12.44244236	none	cell17554
-12.01834107	-11.19272274	none	cell17555
-8.002015124	-11.4524073	none	cell17556
-7.229663382	-9.738119546	none	cell17557
-7.176300536	-12.22240967	none	cell17558
-7.616067419	-11.97037548	none	cell17559
-12.6314745	-13.19253487	none	cell17560
-12.58891774	-13.08532661	none	cell17561
-12.16902066	-11.58918232	none	cell17562
-12.2123232	-13.05686802	none	cell17563
-7.059027682	-9.456292573	none	cell17564
-7.709202299	-12.61120647	none	cell17565
-6.969085226	-10.84225697	none	cell17566
-12.22542573	-11.72062344	none	cell17567
-12.44161511	-13.37890476	none	cell17568
-7.486470232	-12.39918751	none	cell17569
-7.055850993	-9.492355767	none	cell17570
-12.50548936	-12.5826754	none	cell17571
-7.917131434	-11.24165005	none	cell17572
-7.501865397	-11.99541039	none	cell17573
-12.52725316	-13.3334803	none	cell17574
-12.1338606	-11.76642746	none	cell17575
-6.80063201	-9.613945427	none	cell17576
-6.887411604	-9.962537232	none	cell17577
-7.414564619	-12.40490479	none	cell17578
-7.269865046	-11.58146328	none	cell17579
-7.171894083	-12.43778938	none	cell17580
-7.465890894	-9.82806057	none	cell17581
-12.95727159	-9.964916649	none	cell17582
-8.184677134	-12.38275475	none	cell17583
-12.28753854	-12.20708889	none	cell17584
-12.23443318	-11.65017265	none	cell17585
-7.559701929	-9.96862072	none	cell17586
-7.504036436	-12.47507042	none	cell17587
-7.193207751	-11.57198471	none	cell17588
-12.50827123	-12.89838356	none	cell17589
-6.947906027	-9.449642602	none	cell17590
-12.95739461	-9.871899071	none	cell17591
-7.747723589	-12.54634518	none	cell17592
-6.839156161	-9.955707017	none	cell17593
-12.64575578	-13.05792278	none	cell17594
-12.36005975	-12.10286564	none	cell17595
-9.059892664	-11.8199305	none	cell17596
-12.43811513	-12.23473305	none	cell17597
-7.075204382	-9.911804619	none	cell17598
-7.351840983	-10.25936359	none	cell17599
-7.408679972	-10.96098274	none	cell17600
-12.39016534	-13.12376827	none	cell17601
-7.793367873	-12.48736424	none	cell17602
-12.31251718	-12.10290855	none	cell17603
-13.05887986	-9.770356598	none	cell17604
-12.67851163	-12.89104218	none	cell17605
-12.50830079	-13.01746029	none	cell17606
-6.689940939	-9.668424073	none	cell17607
-7.575994978	-10.30689663	none	cell17608
-7.249925146	-10.04989189	none	cell17609
-11.75141336	-12.01594299	none	cell17610
-12.95002843	-9.808263245	none	cell17611
-12.03415109	-13.07155556	none	cell17612
-7.726418028	-12.43132252	none	cell17613
-12.41040422	-12.21643681	none	cell17614
-6.954704771	-9.741192284	none	cell17615
-12.46530534	-10.56354088	none	cell17616
-8.835686694	-11.74781269	none	cell17617
-6.77277566	-9.699230614	none	cell17618
-7.046185503	-9.693393174	none	cell17619
-6.963747511	-9.495659295	none	cell17620
-12.5257721	-10.18125099	none	cell17621
-12.53717996	-12.80752987	none	cell17622
-7.566321383	-11.62376255	none	cell17623
-7.243519793	-9.709702912	none	cell17624
-7.299920092	-10.3876614	none	cell17625
-7.221977721	-9.657272759	none	cell17626
-13.01310826	-9.86242241	none	cell17627
-7.564798842	-12.13794083	none	cell17628
-8.025187025	-12.2169146	none	cell17629
-6.987459669	-10.74225849	none	cell17630
-12.67628575	-10.0304417	none	cell17631
-12.2539034	-10.80935139	none	cell17632
-7.243911753	-10.17095799	none	cell17633
-7.253783236	-12.31029553	none	cell17634
-8.218338976	-12.08426327	none	cell17635
-6.785965453	-10.02809853	none	cell17636
-12.47785569	-10.79620689	none	cell17637
-12.28756524	-12.1824221	none	cell17638
-12.36974908	-12.04242939	none	cell17639
-7.243395815	-9.604527894	none	cell17640
-7.346282492	-12.53625912	none	cell17641
-7.637024412	-12.54091591	none	cell17642
-7.421566973	-10.02335972	none	cell17643
-12.37688352	-11.69639439	none	cell17644
-7.103859434	-10.51858849	none	cell17645
-12.77191926	-9.990136567	none	cell17646
-12.53883744	-13.26016468	none	cell17647
-12.95311833	-9.784629288	none	cell17648
-12.45436193	-13.25167412	none	cell17649
-12.57732965	-13.04911369	none	cell17650
-6.676555643	-9.617436829	none	cell17651
-7.987105379	-11.78089088	none	cell17652
-12.03635789	-11.26749462	none	cell17653
-12.36706067	-13.09812206	none	cell17654
-12.34410192	-10.46800369	none	cell17655
-12.52962018	-13.3586697	none	cell17656
-12.26084233	-11.26798195	none	cell17657
-12.94513131	-9.779328766	none	cell17658
-7.513465414	-11.04584354	none	cell17659
-12.45348931	-13.20746845	none	cell17660
-7.656062136	-12.41214508	none	cell17661
-12.46793748	-12.96159691	none	cell17662
-12.22459985	-12.03306622	none	cell17663
-7.323792944	-10.01660008	none	cell17664
-12.38489343	-12.31339211	none	cell17665
-12.42735196	-13.45546764	none	cell17666
-12.20843984	-11.73629803	none	cell17667
-12.06932641	-11.769669	none	cell17668
-12.50696088	-13.29933209	none	cell17669
-12.54162694	-12.6904158	none	cell17670
-12.4325409	-11.99190086	none	cell17671
-7.015471468	-9.770860138	none	cell17672
-13.05477716	-9.695584717	none	cell17673
-12.61294747	-12.88184685	none	cell17674
-6.992044936	-9.885545197	none	cell17675
-7.622335921	-10.16040653	none	cell17676
-8.111292372	-12.29028362	none	cell17677
-12.86484719	-9.912477913	none	cell17678
-12.49290753	-12.44401878	none	cell17679
-12.89858151	-9.893484536	none	cell17680
-7.952379237	-12.42989487	none	cell17681
-7.648644934	-10.27515358	none	cell17682
-7.836031924	-11.97364468	none	cell17683
-12.5796013	-13.11602539	none	cell17684
-7.858965407	-12.24979252	none	cell17685
-7.192413817	-9.610419694	none	cell17686
-12.61787511	-12.95213932	none	cell17687
-7.393110285	-12.49928803	none	cell17688
-7.821113119	-10.72996849	none	cell17689
-12.64201642	-12.99305195	none	cell17690
-8.189595709	-11.85752148	none	cell17691
-7.707392702	-12.3755402	none	cell17692
-8.761658678	-11.75422424	none	cell17693
-6.660729895	-9.80122799	none	cell17694
-6.994357119	-10.87022919	none	cell17695
-6.861656199	-10.13172764	none	cell17696
-11.95747853	-11.53117985	none	cell17697
-8.112287531	-12.08263725	none	cell17698
-12.01339723	-11.24993462	none	cell17699
-12.11463643	-11.69180817	none	cell17700
-12.61076737	-12.89179939	none	cell17701
-7.106100569	-9.477030221	none	cell17702
-12.18719579	-12.5102219	none	cell17703
-12.52766992	-12.84709686	none	cell17704
-6.725043784	-9.807376328	none	cell17705
-7.013079176	-9.456832352	none	cell17706
-12.48762227	-13.18824333	none	cell17707
-7.287954817	-12.24380249	none	cell17708
-12.56508065	-10.42909283	none	cell17709
-12.58321382	-12.94250816	none	cell17710
-12.09909535	-11.65698952	none	cell17711
-13.02225019	-9.673239174	none	cell17712
-7.032090197	-9.986597481	none	cell17713
-12.51795484	-13.14151329	none	cell17714
-12.6037016	-12.77807659	none	cell17715
-7.480802069	-12.33691925	none	cell17716
-12.24062253	-12.07150883	none	cell17717
-12.60630322	-13.12031406	none	cell17718
-12.3454609	-11.92687363	none	cell17719
-12.32093049	-12.2066893	none	cell17720
-12.40209485	-12.96270508	none	cell17721
-12.27047254	-12.0462355	none	cell17722
-12.18953992	-13.35030598	none	cell17723
-12.3197384	-11.88031429	none	cell17724
-7.524451742	-11.77286667	none	cell17725
-7.004069338	-10.04412216	none	cell17726
-7.136458407	-12.50048393	none	cell17727
-7.74872304	-12.58815331	none	cell17728
-12.64949227	-12.95301193	none	cell17729
-12.63560678	-12.73489422	none	cell17730
-11.98448945	-11.71596474	none	cell17731
-7.324147234	-12.40074009	none	cell17732
-3.820685873	-13.29591412	none	cell17733
-12.62575341	-10.2094273	none	cell17734
-6.715229998	-9.687632027	none	cell17735
-12.59200765	-12.55708927	none	cell17736
-12.62559415	-11.05414814	none	cell17737
-12.32391263	-11.9921307	none	cell17738
-6.703350554	-9.870663109	none	cell17739
-12.83672238	-9.901573601	none	cell17740
-7.157868872	-11.62763638	none	cell17741
-12.50837327	-13.37026257	none	cell17742
-12.53607083	-13.11430306	none	cell17743
-12.04930688	-11.84182114	none	cell17744
-12.21588708	-13.02055782	none	cell17745
-6.910880576	-9.658152047	none	cell17746
-8.05581666	-12.10552067	none	cell17747
-6.803011904	-9.617695275	none	cell17748
-7.800807486	-12.54364533	none	cell17749
-7.10813428	-9.447200242	none	cell17750
-12.5360222	-13.08586926	none	cell17751
-7.5690446	-11.00587696	none	cell17752
-7.166247378	-9.615169945	none	cell17753
-7.09550191	-10.88499302	none	cell17754
-12.01124002	-11.31519932	none	cell17755
-8.025599966	-11.72458595	none	cell17756
-12.21134282	-12.04136128	none	cell17757
-12.04651929	-12.67589516	none	cell17758
-12.09586335	-11.08566135	none	cell17759
-12.45555688	-13.08194679	none	cell17760
-7.725175391	-10.79677338	none	cell17761
-12.25805474	-11.15818829	none	cell17762
-7.108346472	-10.91204208	none	cell17763
-12.2969103	-12.02532143	none	cell17764
-7.659682761	-10.89515537	none	cell17765
-7.856841574	-12.20214695	none	cell17766
-12.05120374	-11.3745274	none	cell17767
-12.37619592	-12.16416019	none	cell17768
-12.102664	-11.73913807	none	cell17769
-6.623410712	-10.33519596	none	cell17770
-8.709816943	-11.79468388	none	cell17771
-12.39329434	-13.26199955	none	cell17772
-7.07174016	-9.50901455	none	cell17773
-7.998172293	-12.03959412	none	cell17774
-12.1557026	-13.25713677	none	cell17775
-7.303259859	-12.37707848	none	cell17776
-12.67629148	-13.13362927	none	cell17777
-12.4537592	-13.45529884	none	cell17778
-6.782547961	-10.16280979	none	cell17779
-12.6284876	-12.99537891	none	cell17780
-12.61641599	-12.96822113	none	cell17781
-6.839629183	-10.2159552	none	cell17782
-7.560162077	-10.34574646	none	cell17783
-12.36296369	-11.97871632	none	cell17784
-7.644330511	-12.53341145	none	cell17785
-12.32540227	-11.95247883	none	cell17786
-12.07512284	-11.04693741	none	cell17787
-12.083663	-11.67360157	none	cell17788
-7.877872477	-12.24036354	none	cell17789
-7.648915778	-12.41911835	none	cell17790
-7.242805491	-10.53361076	none	cell17791
-7.97861434	-12.16941876	none	cell17792
-7.156247149	-9.585124436	none	cell17793
-7.921776781	-12.20613236	none	cell17794
-6.896524916	-10.06220097	none	cell17795
-6.676783572	-9.758896294	none	cell17796
-8.425736437	-11.78584713	none	cell17797
-12.11354733	-11.90861458	none	cell17798
-7.545696745	-12.00655693	none	cell17799
-7.830699931	-12.30571503	none	cell17800
-12.2647152	-12.0115189	none	cell17801
-6.702427397	-10.50608105	none	cell17802
-7.780340681	-10.86734909	none	cell17803
-8.519800196	-11.89171738	none	cell17804
-7.674633036	-12.20939106	none	cell17805
-7.769879828	-12.11338562	none	cell17806
-12.58706666	-12.83536476	none	cell17807
-12.29512692	-11.05487293	none	cell17808
-7.205508719	-9.861052933	none	cell17809
-12.49354363	-12.89623779	none	cell17810
-6.730432043	-10.35514397	none	cell17811
-12.22497273	-12.96853203	none	cell17812
-7.990705023	-11.6277842	none	cell17813
-7.696004877	-10.22916454	none	cell17814
-7.108695994	-10.05069393	none	cell17815
-12.64262105	-12.98053783	none	cell17816
-12.19959069	-12.90971321	none	cell17817
-12.49910642	-12.59458584	none	cell17818
-12.54991914	-12.76025433	none	cell17819
-7.486835013	-12.36596531	none	cell17820
-8.870764742	-11.81091446	none	cell17821
-7.130327711	-9.788119736	none	cell17822
-12.22544099	-10.66853947	none	cell17823
-3.78754283	-13.51509995	none	cell17824
-13.04561711	-9.709582749	none	cell17825
-12.25845338	-11.54977554	none	cell17826
-12.63610841	-12.85998863	none	cell17827
-12.32106782	-12.49549431	none	cell17828
-12.55637647	-13.11596245	none	cell17829
-7.520702372	-12.58521885	none	cell17830
-6.995538721	-9.934520188	none	cell17831
-12.39130879	-12.90137714	none	cell17832
-12.44824697	-10.79911369	none	cell17833
-7.096889029	-9.643530312	none	cell17834
-7.28718997	-10.06569046	none	cell17835
-6.785000334	-9.607839051	none	cell17836
-7.043025027	-9.872470322	none	cell17837
-6.899775515	-9.541582528	none	cell17838
-12.15085031	-11.13996452	none	cell17839
-7.257253657	-10.10135597	none	cell17840
-7.772402773	-10.70722622	none	cell17841
-7.180800448	-9.542674485	none	cell17842
-11.98174192	-11.68950409	none	cell17843
-8.090171347	-11.96084351	none	cell17844
-12.31980229	-12.0610413	none	cell17845
-7.131299982	-12.14792961	none	cell17846
-7.828476916	-12.24994225	none	cell17847
-8.118715773	-11.98524899	none	cell17848
-6.957342158	-9.824757996	none	cell17849
-12.56926919	-12.66056198	none	cell17850
-12.44449521	-13.05931229	none	cell17851
